time,state_real_ROLL,state_obs_ROLL,state_real_WX,state_obs_WX,state_real_VY,state_obs_VY,state_real_WZ,state_obs_WZ,state_real_VX,state_obs_VX,state_real_PHI_U,state_obs_PHI_U,output_real_ROLL,output_obs_ROLL,output_real_VX,output_obs_VX,output_real_WX,output_obs_WX,output_real_DOT_WX,output_obs_DOT_WX,output_real_WZ,output_obs_WZ,output_real_ACC_Y,output_obs_ACC_Y,phi_s
0.20000000000000004,0.08246964886960513,0.08155078615329074,-0.9232839969403422,-0.8956931581783525,0.41277617282117796,0.4287056251395595,0.4064943580589304,0.4109655944854196,4.109754099858488,4.021648678406194,-0.12358839732540136,-0.08084142710654825,0.08118417582967494,0.07974904924678737,4.021648678406194,3.9261572206114126,-0.85727417481184,-0.8574356313394964,4.179869240799244,-0.5020300111654469,0.412691645354773,0.3985305938108369,1.375027605409554,1.3512823938743708,0.162392213259839
0.21000000000000005,0.08320598223753299,0.08297521936791218,-0.9716592173791166,-0.9634829752154708,0.41936662624532384,0.4385398043802069,0.40682997819910527,0.40885031884920614,4.19098418467504,4.109754099858488,-0.12962203256810934,-0.09025078839358033,0.08246964886960513,0.08155078615329074,4.109754099858488,4.021648678406194,-0.9295910991416926,-0.8956931581783525,4.628552942057986,-0.6175752144344242,0.4132759523138999,0.4109655944854196,1.3356014820573197,1.3444997513622177,0.1732260077614925
0.22000000000000006,0.0833662734696932,0.08363463385426295,-1.0165669480744806,-1.0030001911077144,0.4251346292062942,0.4465129593062913,0.4070197080707491,0.41050583594491963,4.265810074538824,4.19098418467504,-0.13563470551552237,-0.09433076335809873,0.08320598223753299,0.08297521936791218,4.19098418467504,4.109754099858488,-0.9708216326071233,-0.9634829752154708,5.07792660507999,-0.7405156771206429,0.4144341314841536,0.40885031884920614,1.2959016935208842,1.281028199644755,0.17796539721236168
0.23000000000000007,0.08292430319292517,0.08381911383948183,-1.0579716088098727,-1.0414863752157837,0.43009408687068595,0.436293005295925,0.40707026629942844,0.4037421304418742,4.334666788106457,4.265810074538824,-0.14162546669688098,-0.09975848840083812,0.0833662734696932,0.08363463385426295,4.265810074538824,4.19098418467504,-1.0126149742542931,-1.0030001911077144,5.529890921049098,-0.8708256907671079,0.40161402952590464,0.41050583594491963,1.2604831868810225,1.24724508783624,0.18357760224031994
0.24000000000000007,0.08185515226777797,0.08337266441616235,-1.0958204928401065,-1.0783320926824558,0.43425362522215294,0.43926163169563026,0.4069877463279227,0.4073906526770148,4.397956392883671,4.334666788106457,-0.1475933701015475,-0.10526967752831816,0.08292430319292517,0.08381911383948183,4.334666788106457,4.265810074538824,-1.0514171296946861,-1.0414863752157837,5.985804951173252,-1.0084621062209833,0.4082369976820828,0.4037421304418742,1.227187345145393,1.214749608573484,0.1886423419444805
0.25000000000000006,0.08013574266448976,0.08216842627381381,-1.1300499568871023,-1.1194231400820707,0.43761789134952556,0.4396931632113022,0.40677792532364165,0.40602155564451,4.45605093065724,4.397956392883671,-0.1535374733283922,-0.11276750974813601,0.08185515226777797,0.08337266441616235,4.397956392883671,4.334666788106457,-1.094284760690203,-1.0783320926824558,6.446526920322849,-1.1533875275417251,0.4040112899585575,0.4073906526770148,1.200902090055893,1.2091060433375465,0.1949359360219498
0.26000000000000006,0.07774530833750241,0.08008581222646881,-1.1605907689912422,-1.1486610448467534,0.44018866992281896,0.44260955645724265,0.4064464714102575,0.407128167052095,4.509295112358722,4.45605093065724,-0.15945683773460936,-0.11844673972117126,0.08013574266448976,0.08216842627381381,4.45605093065724,4.397956392883671,-1.121351750531444,-1.1194231400820707,6.912465419200911,-1.3054027120579859,0.40771905035480177,0.40602155564451,1.1793476130818268,1.1844231945053458,0.19853255194764008
0.2700000000000001,0.07466580229113091,0.07725191525835905,-1.1873726850568027,-1.179502643745799,0.4419658488798841,0.43764357949884136,0.40599910092376995,0.40290176253779686,4.558008797136997,4.509295112358722,-0.16535052858393975,-0.12600139926738696,0.07774530833750241,0.08008581222646881,4.509295112358722,4.45605093065724,-1.1572794215568822,-1.1486610448467534,7.383631542029928,-1.464362239873369,0.3995555234113637,0.407128167052095,1.155337936795868,1.1688366109288528,0.20325331452574602
0.2800000000000001,0.07088224538431236,0.07363039946043375,-1.210328342552047,-1.2085210549584506,0.4429482596054174,0.4382023332619657,0.40544167924422925,0.4044412012757517,4.602489269587628,4.558008797136997,-0.17121761519427647,-0.13387814971015335,0.07466580229113091,0.07725191525835905,4.558008797136997,4.509295112358722,-1.1870829527973918,-1.179502643745799,7.859688785979303,-1.6298758424209652,0.402678737650962,0.40290176253779686,1.137568805598912,1.1453117381752627,0.2075085491705871
0.2900000000000001,0.06638302161479219,0.0692438535818508,-1.2293965612641407,-1.2303328225056878,0.4431344106908399,0.4550833748415656,0.4047802942218862,0.41087452889707843,4.643013328111091,4.602489269587628,-0.1770571710846303,-0.14043245061672038,0.07088224538431236,0.07363039946043375,4.602489269587628,4.558008797136997,-1.2048289562703,-1.2085210549584506,8.339998322232649,-1.800773288842848,0.41356438359498326,0.4044412012757517,1.1244423175678835,1.1403801478250317,0.2096763041985712
0.3000000000000001,0.061160123814016254,0.06416545687273868,-1.2445251317719086,-1.256664686054125,0.4425231300309069,0.45772163332148397,0.40402129713319335,0.40781287760152807,4.67983919656963,4.643013328111091,-0.18286827412143186,-0.1494871571118761,0.06638302161479219,0.0692438535818508,4.643013328111091,4.602489269587628,-1.2393627798625937,-1.2303328225056878,8.82365989093186,-1.976954867262065,0.4075081428607664,0.41087452889707843,1.1117903075125586,1.1244164645918573,0.21365261398461477
0.3100000000000001,0.055209352979599,0.05831442388134605,-1.2556731614857704,-1.2741927025937432,0.4411141265527311,0.4530057558136073,0.4031713299122231,0.40519498676092924,4.713208270561279,4.67983919656963,-0.18865000666414722,-0.15781238770028422,0.061160123814016254,0.06416545687273868,4.67983919656963,4.643013328111091,-1.2510406587003458,-1.256664686054125,9.309548159757309,-2.155196318843156,0.40303318442433395,0.40781287760152807,1.0972593492874991,1.0936297031155278,0.21612681158163027
